lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0
0.149,0.657,0.657,0.0,0.0,0.6,0.0,0.546,0.0,0.0,0.0
0.263,0.475,0.475,0.0,0.0,0.8,0.0,0.635,0.0,0.328,0.0
0.263,0.475,0.475,0.0,0.0,0.0,0.6,0.635,0.0,0.0344,0.131
0.263,0.475,0.475,0.0,0.0,0.0,1.0,0.635,0.0,0.176,0.0
0.156,0.475,0.475,0.8,0.0,0.0,1.0,0.55,0.0,0.34,0.0
0.156,0.475,0.475,1.0,0.0,0.0,1.0,0.55,0.0,0.328,0.0
0.156,0.475,0.475,1.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0
0.269,0.322,0.322,1.0,0.0,0.0,1.0,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.8,0.0,0.0,1.0,0.635,0.0,0.0,0.235
0.269,0.322,0.322,0.0,0.0,0.0,1.0,0.635,0.0,0.0,0.0522
0.269,0.322,0.322,0.0,0.0,0.0,0.5,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.167
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.861,0.0,0.0836
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.434,0.0,0.167
0.263,0.336,0.336,0.0,0.4,0.0,0.0,0.635,0.0,0.0,0.0
0.253,0.35,0.35,0.0,1.0,0.0,0.0,0.645,0.595,0.0,0.0
0.253,0.35,0.35,0.0,1.0,0.0,0.0,0.645,0.364,0.0,0.0
0.151,0.35,0.35,0.0,0.8,0.0,0.0,0.555,0.457,0.0,0.0
0.151,0.35,0.35,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.151,0.35,0.35,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.151,0.35,0.35,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.167
0.0494,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.8,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.7,0.0,0.0,0.0,0.465,0.0,0.0,0.167
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.167
0.245,0.392,0.392,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0
0.245,0.392,0.392,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0
0.245,0.392,0.392,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0
0.245,0.392,0.392,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0
0.245,0.392,0.392,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.167
0.245,0.392,0.392,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.251
0.25,0.433,0.433,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0
0.25,0.433,0.433,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.167
0.351,0.433,0.433,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.251
0.351,0.433,0.433,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.0
0.351,0.433,0.433,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.0836
0.451,0.433,0.433,0.0,0.0,0.0,0.0,0.824,0.0,0.0,0.0
0.508,0.447,0.447,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0836
0.508,0.447,0.447,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.196
0.508,0.447,0.447,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0
0.508,0.447,0.447,0.8,0.0,0.0,0.0,0.862,0.0,0.0,0.0
0.508,0.447,0.447,1.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0836
0.508,0.447,0.447,1.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0949
0.643,0.545,0.545,0.3,0.0,0.0,0.0,0.899,0.0,0.0,0.0949
0.643,0.545,0.545,0.0,0.0,0.0,0.0,0.899,0.0,0.0,0.0
0.643,0.545,0.545,0.0,0.0,0.0,0.0,0.899,0.0,0.0,0.0
0.643,0.545,0.545,0.0,0.0,0.0,0.0,0.899,0.0,0.0,0.579
0.643,0.545,0.545,0.0,0.0,0.0,0.0,0.899,0.0,0.0,0.301
0.643,0.545,0.545,0.0,0.0,0.0,0.0,0.899,0.0,0.0,0.0
0.85,0.741,0.741,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0
0.85,0.741,0.741,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0
0.65,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.65,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.65,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.65,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.762,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.762,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.288
0.762,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.762,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0836
0.762,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0836
0.762,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.106
0.732,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.388
0.732,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.732,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.732,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.251
0.732,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.262
0.732,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.588,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0836
0.588,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0528
0.588,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0792
0.588,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0
0.588,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0
0.588,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.107
0.447,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.278
0.447,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.447,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.447,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.447,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0836
0.447,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0836
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.167
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.601,0.601,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.167
0.0494,0.601,0.601,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.601,0.601,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.601,0.601,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.601,0.601,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.601,0.601,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.475,0.475,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.475,0.475,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.475,0.475,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.475,0.475,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.475,0.475,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.475,0.475,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.159,0.322,0.322,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.159,0.322,0.322,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.234
0.159,0.322,0.322,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.026
0.159,0.322,0.322,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.159,0.322,0.322,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.159,0.322,0.322,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0956
0.263,0.336,0.336,0.8,0.0,0.0,0.0,0.635,0.0,0.0,0.0717
0.263,0.336,0.336,0.7,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.207
0.263,0.336,0.336,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.253,0.35,0.35,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0
0.253,0.35,0.35,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0
0.253,0.35,0.35,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0
0.253,0.35,0.35,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0
0.253,0.35,0.35,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0
0.253,0.35,0.35,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.106
0.346,0.336,0.336,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.534
0.346,0.336,0.336,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.346,0.336,0.336,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.444,0.336,0.336,0.0,0.0,0.0,0.0,0.843,0.0,0.0,0.0
0.444,0.336,0.336,0.0,0.0,0.0,0.0,0.843,0.0,0.0,0.24
0.444,0.336,0.336,0.0,0.0,0.6,0.0,0.843,0.0,0.0,0.0
0.44,0.392,0.392,0.0,0.0,1.0,0.0,0.843,0.0,0.122,0.0
0.44,0.392,0.392,0.0,0.0,1.0,0.0,0.843,0.0,0.416,0.0
0.343,0.392,0.392,0.0,0.0,1.0,0.0,0.749,0.0,0.286,0.099
0.343,0.392,0.392,0.0,0.0,0.7,0.0,0.749,0.0,0.134,0.0742
0.343,0.392,0.392,0.0,0.0,0.0,0.7,0.749,0.0,0.328,0.0
0.343,0.392,0.392,0.0,0.0,0.0,1.0,0.749,0.0,0.0458,0.0
0.351,0.433,0.433,0.0,0.0,0.0,1.0,0.735,0.0,0.286,0.0
0.351,0.433,0.433,0.0,0.0,0.0,1.0,0.735,0.0,0.309,0.128
0.351,0.433,0.433,0.0,0.0,0.0,1.0,0.735,0.0,0.508,0.0
0.351,0.433,0.433,0.0,0.0,0.0,1.0,0.735,0.0,0.275,0.0
0.351,0.433,0.433,0.0,0.0,0.0,1.0,0.735,0.0,0.0763,0.167
0.451,0.433,0.433,0.0,0.0,0.0,1.0,0.824,0.0,0.0,0.441
0.394,0.447,0.447,0.0,0.0,0.0,1.0,0.763,0.0,0.321,0.08
0.394,0.447,0.447,0.0,0.0,0.0,1.0,0.763,0.0,0.275,0.167
0.394,0.447,0.447,0.0,0.0,0.0,0.1,0.763,0.0,0.0,0.0
0.508,0.447,0.447,0.0,0.0,0.0,0.0,0.862,0.0,0.328,0.0
0.508,0.447,0.447,0.0,0.0,0.0,0.0,0.862,0.0,0.21,0.304
0.394,0.447,0.447,0.0,0.0,0.0,0.0,0.763,0.0,0.0,0.0245
0.495,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.405,0.0836
0.495,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.756,0.0
0.495,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0
0.495,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0878,0.0
0.495,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0
0.495,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0
0.45,0.741,0.741,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.251
0.45,0.741,0.741,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.418
0.45,0.741,0.741,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0836
0.45,0.741,0.741,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0
0.45,0.741,0.741,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0
0.45,0.741,0.741,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0
0.525,0.881,0.881,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0
0.525,0.881,0.881,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0
0.525,0.881,0.881,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0
0.525,0.881,0.881,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0
0.525,0.881,0.881,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0836
0.525,0.881,0.881,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0568
0.505,0.937,0.937,0.0,0.0,0.0,0.0,0.701,0.0,0.0,0.251
0.505,0.937,0.937,0.0,0.0,0.0,0.0,0.701,0.0,0.0,0.0836
0.277,0.937,0.937,0.0,0.0,0.0,0.0,0.583,0.0,0.0,0.0
0.277,0.937,0.937,0.0,0.0,0.0,0.0,0.583,0.0,0.0,0.0
0.277,0.937,0.937,0.0,0.0,0.0,0.0,0.583,0.0,0.0,0.0
0.277,0.937,0.937,0.0,0.0,0.0,0.0,0.583,0.0,0.0,0.0
0.0494,0.993,0.993,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.993,0.993,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0836
0.0494,0.993,0.993,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.993,0.993,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0836
0.0494,0.993,0.993,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.167
0.0494,0.993,0.993,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.182,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.167
0.182,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.182,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.182,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.251
0.182,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0836
0.315,0.965,0.965,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.167
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.279,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.164,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0
0.164,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0
0.164,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0993,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.149,0.699,0.699,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0
0.149,0.699,0.699,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.108
0.149,0.699,0.699,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0
0.0865,0.559,0.559,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0535
0.0865,0.559,0.559,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.268
0.0865,0.559,0.559,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0535
0.0865,0.559,0.559,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.0865,0.559,0.559,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.0679,0.559,0.559,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.4,0.0,0.499,0.0,0.0,0.0471
0.0508,0.461,0.461,0.0,0.0,1.0,0.0,0.499,0.0,0.221,0.0943
0.0508,0.461,0.461,0.0,0.0,0.0,0.4,0.499,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,1.0,0.499,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,1.0,0.499,0.0,0.0,0.152
0.0747,0.503,0.503,0.0,0.0,0.0,1.0,0.504,0.0,0.0,0.178
0.0747,0.503,0.503,0.0,0.0,0.0,1.0,0.504,0.0,0.0,0.0
0.0747,0.503,0.503,0.0,0.0,0.0,1.0,0.504,0.0,0.0,0.0
0.0747,0.503,0.503,0.0,0.0,0.0,1.0,0.504,0.0,0.0,0.0
0.0747,0.503,0.503,0.0,0.0,0.0,0.1,0.504,0.0,0.0,0.0499
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.15
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0507
0.149,0.657,0.657,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.57
0.156,0.475,0.475,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.153
0.156,0.475,0.475,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0836
0.156,0.475,0.475,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.156,0.475,0.475,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.156,0.475,0.475,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0479
0.156,0.475,0.475,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.144
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.158
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.251
0.156,0.336,0.336,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.156,0.336,0.336,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0496
0.156,0.336,0.336,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.316
0.156,0.336,0.336,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.156,0.336,0.336,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
0.0494,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0836
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0836
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.251
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0836
